site_id,mean_temp,dew_point,max_temp,min_temp,sea_level_pressure,station_pressure,visibility,wind_speed,max_wind_speed,wind_gust,precipitation,snow_depth,fog,rain,snow,hail,thunder,tornado,date
761220-99999,64.4588785046729,52.29221183800623,81.64423676012461,47.9404984423676,1006.161214953271,848.8121495327104,8.900934579439252,3.690848909657321,6.329322429906542,25.3,0.026386292834890968,0.4360678435444791,0.006230529595015576,0.19003115264797507,0.006230529595015576,0.0,0.040498442367601244,0.0,2015-01-01
761220-99999,64.7828729281768,50.20538674033149,81.19060773480663,47.29157458563536,1005.6883977900553,848.4958563535912,9.031767955801104,4.06557320441989,6.846926795580111,25.3,0.03505524861878453,0.8626763732535759,0.0,0.1712707182320442,0.0027624309392265192,0.0027624309392265192,0.03591160220994475,0.0,2016-01-01
761220-99999,65.98186813186814,51.565934065934066,82.67527472527472,47.895054945054945,1004.3868131868131,847.7162087912088,9.13653846153846,4.115247252747253,6.6003090659340655,25.3,0.03717032967032967,1.0016917293233083,0.0,0.1401098901098901,0.0027472527472527475,0.0027472527472527475,0.04945054945054945,0.0,2017-01-01
761220-99999,65.14741379310344,44.373706896551724,81.13390804597701,48.340804597701144,1004.317672413793,847.4264367816093,9.185632183908046,4.7625,8.417636494252873,25.3,0.03718390804597701,1.135523074928701,0.0,0.15229885057471265,0.0028735632183908046,0.0,0.02586206896551724,0.0,2018-01-01
761220-99999,54.523809523809526,34.52952380952381,70.21619047619048,37.8352380952381,1007.3219047619048,846.9723809523811,9.234285714285715,6.357619047619047,12.867142857142857,25.3,0.009238095238095238,1.2,0.009523809523809525,0.0761904761904762,0.01904761904761905,0.0,0.0,0.0,2019-01-01
843900-99999,73.43114754098362,59.880327868852454,80.41639344262295,66.4,1012.2983606557377,1002.4,94.40983606557377,12.052459016393444,16.8344262295082,31.9,0.0,5.12742019617269,0.0,0.01639344262295082,0.0,0.0,0.0,0.0,1942-01-01
843900-99999,73.24465753424657,62.86986301369863,81.49123287671233,67.81835616438356,1011.5764383561644,1002.4,98.57643835616439,11.609041095890412,16.561643835616437,31.9,0.0,5.12742019617269,0.0,0.10684931506849316,0.0,0.0,0.00821917808219178,0.0,1943-01-01
843900-99999,74.15546448087431,62.1448087431694,81.14754098360656,67.40409836065574,1011.2398907103825,1002.3999999999999,97.85081967213115,13.684972677595628,17.991256830601092,31.9,0.0,5.12742019617269,0.0,0.11748633879781421,0.0,0.0,0.00546448087431694,0.0,1944-01-01
843900-99999,75.3011049723757,61.222651933701655,81.5842541436464,67.91325966850829,1011.3198895027624,1002.4,71.6817679558011,12.738950276243093,16.805524861878453,31.9,0.0,5.12742019617269,0.0,0.04143646408839779,0.0,0.0,0.0,0.0,1945-01-01
843900-99999,74.27994011976048,61.59730538922156,80.8431137724551,66.83473053892216,1011.0257485029939,1000.872754491018,36.81317365269461,13.22574850299401,17.580838323353294,31.900000000000002,0.0,5.12742019617269,0.0,0.023952095808383235,0.0,0.0,0.0,0.0,1946-01-01
